Acc_x,Acc_y,Acc_z,Gyro_X,Gyro_Y,Gyro_Z,Label,Semantic_Interpretation
-3.0255737,0.38694763,4.335083,-0.007171631,-0.09420776,-0.592041,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-3.0041504,0.35362244,4.37912,-0.008239746,-0.02798462,-0.5909729,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.9470215,0.31910706,4.424347,-0.006103516,0.03717041,-0.58029175,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.9291687,0.26435852,4.4921875,-0.001831055,0.101257324,-0.56533813,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.7803955,0.14891052,4.4981384,0.002441406,0.16000366,-0.54611206,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.629242,0.060836792,4.545746,0.001373291,0.21020508,-0.5215454,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.4257202,0.10606384,4.675476,-0.0050354,0.2539978,-0.499115,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.1412659,-0.035568237,4.8325806,-0.011444092,0.28710938,-0.47668457,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-1.9448853,-0.07484436,4.9337463,-0.019989014,0.30740356,-0.46279907,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-1.7151794,-0.062942505,5.0051575,-0.024261475,0.3106079,-0.45318604,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-1.6318665,-0.18791199,5.122986,-0.030670166,0.2881775,-0.4499817,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-1.5759277,-0.24266052,5.109894,-0.034942627,0.246521,-0.45532227,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-1.5271301,-0.4925995,5.1206055,-0.04562378,0.18457031,-0.4638672,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-1.6770935,-0.5830536,5.128937,-0.057373047,0.11407471,-0.47454834,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-1.7532654,-0.6806488,5.251526,-0.07446289,0.040374756,-0.48309326,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-1.9210815,-0.9174957,5.337219,-0.097961426,-0.03225708,-0.49591064,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
-2.0424805,-0.9853363,5.4038696,-0.12573242,-0.08459473,-0.5119324,stairsdown,**General description:** Descending stairs involves controlled lowering through eccentric contractions. **Accelerometer patterns:** strong vertical deceleration peaks with greater impact than ascent; downward bias. **Gyroscope patterns:** negative pitch during descent; mild roll/yaw adjustments for balance recovery. **Body parts involved:** quadriceps and calves control descent; hips and ankles stabilize landing.
